Treatment Plant,Date,Virus,Normalised Viral Load (gc/person/day),7-day Median Viral Load (gc/person/day),Rt estimate,Estimate lower bound,Estimate upper bound
Switzerland,2023-08-04,SARS-N2,45926582.578712,45290390.5277388,1.06235009981007,0.996789017654361,1.13346895049493
Switzerland,2023-08-05,SARS-N2,55448236.5766339,42717597.3695318,1.06134937589898,0.996312715620982,1.1316760016711
Switzerland,2023-08-06,SARS-N2,42717597.3695318,45290390.5277388,1.06036129565333,0.995090114337375,1.12916750436225
Switzerland,2023-08-07,SARS-N2,42509642.6771878,42717597.3695318,1.05940300812927,0.994858629223481,1.12745758951633
Switzerland,2023-08-08,SARS-N2,38921090.5879426,42717597.3695318,1.05848538733914,0.994159378996551,1.12526039330925
Switzerland,2023-08-09,SARS-N2,52018217.6999382,42717597.3695318,1.05761706638887,0.992843696815193,1.12268335874649
Switzerland,2023-08-10,SARS-N2,24327727.0048273,52018217.6999382,1.05680675093527,0.99239395478517,1.12092878994421
Switzerland,2023-08-11,SARS-N2,61060607.4576,52018217.6999382,1.05606324595348,0.992147914995109,1.12030486197442
Switzerland,2023-08-12,SARS-N2,53770060.4593954,53770060.4593954,1.05539497146287,0.991476820054333,1.11945565134343
Switzerland,2023-08-13,SARS-N2,68860026.645286,53770060.4593954,1.05480947282436,0.991634524048578,1.1185248066812
Switzerland,2023-08-14,SARS-N2,31545739.7817956,58427778.803103,1.05430878487016,0.991404073092647,1.11798710035718
Switzerland,2023-08-15,SARS-N2,58427778.803103,58427778.803103,1.05388574102052,0.991314602295909,1.11694890571678
Switzerland,2023-08-16,SARS-N2,28427970.7838197,58427778.803103,1.05353125674901,0.991420295925308,1.11600053209782
Switzerland,2023-08-17,SARS-N2,59518006.8209965,50042071.5197967,1.05323605932853,0.991026770255659,1.11567951200622
Switzerland,2023-08-18,SARS-N2,58470860.6883162,50042071.5197967,1.05299071457997,0.990714735045457,1.11583615775807
Switzerland,2023-08-19,SARS-N2,50042071.5197967,49307918.6789265,1.05278581978551,0.989812020108946,1.11620617025356
Switzerland,2023-08-20,SARS-N2,49307918.6789265,50042071.5197967,1.05261259652998,0.989831459634577,1.11657820567142
Switzerland,2023-08-21,SARS-N2,48054126.7218958,49307918.6789265,1.05246347658576,0.989533962995532,1.11686028524445
Switzerland,2023-08-22,SARS-N2,37614022.0172015,48446666.1414854,1.05232133987389,0.989825630181557,1.11652485487658
Switzerland,2023-08-23,SARS-N2,57684207.0760193,48446666.1414854,1.05216685845209,0.989217318640262,1.11598985542793
Switzerland,2023-08-24,SARS-N2,33593156.5331395,48446666.1414854,1.05198020407061,0.989135911632336,1.11600641370516
Switzerland,2023-08-25,SARS-N2,48446666.1414854,48446666.1414854,1.05174159749097,0.988632616357814,1.11592382039724
Switzerland,2023-08-26,SARS-N2,95103187.3152538,57684207.0760193,1.05143118096844,0.988201835621886,1.11523135632593
Switzerland,2023-08-27,SARS-N2,75300968.1861038,48446666.1414854,1.0510286093517,0.987999788615625,1.11453643205777
Switzerland,2023-08-28,SARS-N2,46752116.3029514,75300968.1861038,1.05051739482506,0.987625903470733,1.11365555456691
Switzerland,2023-08-29,SARS-N2,77131700.0040732,75300968.1861038,1.04990543035443,0.986846361694903,1.11266284596865
Switzerland,2023-08-30,SARS-N2,20987650.0211875,63555159.2525715,1.04920712278408,0.98680238640006,1.11179347834217
Switzerland,2023-08-31,SARS-N2,92838908.9330532,63555159.2525715,1.04843640951604,0.985854587684776,1.11092101681376
Switzerland,2023-09-01,SARS-N2,60056062.1331494,66261869.4990482,1.04760737932686,0.985750492566443,1.11007192500121
Switzerland,2023-09-02,SARS-N2,63555159.2525715,66261869.4990482,1.04673405287461,0.984216291970347,1.10976961694382
Switzerland,2023-09-03,SARS-N2,66261869.4990482,71257309.641253,1.0458293162428,0.983991078281195,1.1090319074145
Switzerland,2023-09-04,SARS-N2,71257309.641253,66261869.4990482,1.04490436316212,0.983702087600575,1.1076178522165
Switzerland,2023-09-05,SARS-N2,74964668.157828,71257309.641253,1.04397226518728,0.983353771725482,1.10614156053646
Switzerland,2023-09-06,SARS-N2,139705840.815921,74964668.157828,1.04304662088023,0.98326993735098,1.10461872558898
Switzerland,2023-09-07,SARS-N2,63014816.7508179,82404862.2379949,1.04214114730234,0.98212586187834,1.10297671772612
Switzerland,2023-09-08,SARS-N2,82545739.0131656,82404862.2379949,1.04126908738987,0.981486022955359,1.1010421396148
Switzerland,2023-09-09,SARS-N2,82404862.2379949,82404862.2379949,1.04044384714378,0.98024396967973,1.10030510650021
Switzerland,2023-09-10,SARS-N2,104885969.964145,82404862.2379949,1.03967858316718,0.979346252272702,1.09950093022233
Switzerland,2023-09-11,SARS-N2,61009400.3157671,82404862.2379949,1.03898465254124,0.978505698364298,1.09877865008697
Switzerland,2023-09-12,SARS-N2,55569476.1830073,71650709.5072115,1.03836723931872,0.978133738850028,1.09754331185036
Switzerland,2023-09-13,SARS-N2,85546260.4481454,66714226.9335244,1.03783039967383,0.97769987811413,1.09674572053731
Switzerland,2023-09-14,SARS-N2,71650709.5072115,66714226.9335244,1.03737797385824,0.976885215558404,1.09624511023121
Switzerland,2023-09-15,SARS-N2,58042718.4349534,69634363.3940171,1.03701334110399,0.975997149940666,1.09563131437308
Switzerland,2023-09-16,SARS-N2,66714226.9335244,71650709.5072115,1.0367402168203,0.975332910369596,1.09549610527476
Switzerland,2023-09-17,SARS-N2,69634363.3940171,71650709.5072115,1.03656311310237,0.974768820232135,1.0955115773114
Switzerland,2023-09-18,SARS-N2,137772222.921551,79484929.904538,1.03648995780455,0.975121379353806,1.09490641066879
Switzerland,2023-09-19,SARS-N2,79484929.904538,85655524.1925824,1.03652745539626,0.975183945489206,1.09509802471259
Switzerland,2023-09-20,SARS-N2,111419305.87445,85655524.1925824,1.03668174583057,0.975426771416308,1.09492553892052
Switzerland,2023-09-21,SARS-N2,85655524.1925824,92258032.3639422,1.03695871778972,0.975893305752032,1.09545216033565
Switzerland,2023-09-22,SARS-N2,95498757.1719056,85655524.1925824,1.03736426193176,0.975711437150323,1.0961915304094
Switzerland,2023-09-23,SARS-N2,77246154.8032991,92258032.3639422,1.03790396179537,0.976236472688217,1.09677826482147
Switzerland,2023-09-24,SARS-N2,92258032.3639422,85655524.1925824,1.03858377517794,0.976955760624504,1.09765647478858
Switzerland,2023-09-25,SARS-N2,78987580.2154805,92258032.3639422,1.03941007379398,0.978129397702548,1.09820605717025
Switzerland,2023-09-26,SARS-N2,92646639.1614367,92258032.3639422,1.04038481247185,0.97965040586927,1.09894900704098
Switzerland,2023-09-27,SARS-N2,62265269.8822108,92646639.1614367,1.04150937285776,0.981405206424703,1.09980460377611
Switzerland,2023-09-28,SARS-N2,126772050.749646,95652470.62332,1.04278455047184,0.982348870183988,1.10122645602479
Switzerland,2023-09-29,SARS-N2,97493819.5738618,95652470.62332,1.04421150977718,0.983915261726968,1.10232425463389
Switzerland,2023-09-30,SARS-N2,105692766.596819,97493819.5738618,1.04579086368807,0.985515811915478,1.10385330524365
Switzerland,2023-10-01,SARS-N2,95652470.62332,98136164.6764027,1.04752248340125,0.987791064796347,1.10552545102977
Switzerland,2023-10-02,SARS-N2,89065311.8481027,97493819.5738618,1.0494006452356,0.990132256202821,1.10687969211946
Switzerland,2023-10-03,SARS-N2,98136164.6764027,95652470.62332,1.05141486679657,0.992564790292041,1.10774288355399
Switzerland,2023-10-04,SARS-N2,156989256.679161,95652470.62332,1.05355342126934,0.99524953892532,1.1094792616602
Switzerland,2023-10-05,SARS-N2,76517932.2355755,95217584.9906356,1.05580468912845,0.997463974597268,1.11173552496923
Switzerland,2023-10-06,SARS-N2,95217584.9906356,95217584.9906356,1.05815649904785,0.999971895076807,1.11441379234954
Switzerland,2023-10-07,SARS-N2,111570119.162457,95217584.9906356,1.06059692828932,1.00203233426209,1.11792488913438
Switzerland,2023-10-08,SARS-N2,87218965.5311024,93167609.6515422,1.06311280646792,1.00477311111061,1.12079584375922
Switzerland,2023-10-09,SARS-N2,93167609.6515422,95217584.9906356,1.06568646367193,1.00804183113714,1.12349112436548
Switzerland,2023-10-10,SARS-N2,117122276.440393,111570119.162457,1.06829538958989,1.01097150999939,1.12662619346286
Switzerland,2023-10-11,SARS-N2,81718282.8641702,115273884.784414,1.07091620006258,1.01335971398647,1.12942114901677
Switzerland,2023-10-12,SARS-N2,115273884.784414,116901625.031096,1.07352582793521,1.01530590692808,1.13211564259267
Switzerland,2023-10-13,SARS-N2,116901625.031096,116901625.031096,1.0761003026775,1.01806615289137,1.13545683781675
Switzerland,2023-10-14,SARS-N2,129228412.656705,115273884.784414,1.07861629305138,1.02027892448399,1.13897258202454
Switzerland,2023-10-15,SARS-N2,117555079.489487,116901625.031096,1.08104995307082,1.0229788941849,1.14252435769595
Switzerland,2023-10-16,SARS-N2,111340005.619338,116901625.031096,1.08338121817458,1.02541597690937,1.14525861220754
Switzerland,2023-10-17,SARS-N2,96610405.0431729,117269594.277997,1.08560350777863,1.02792507376637,1.14806977970845
Switzerland,2023-10-18,SARS-N2,117269594.277997,117269594.277997,1.08771375567456,1.03000317051588,1.14999622246679
Switzerland,2023-10-19,SARS-N2,108439072.712329,117269594.277997,1.08970881150018,1.03243276723656,1.15175957387857
Switzerland,2023-10-20,SARS-N2,136138615.462719,136138615.462719,1.0915853254412,1.03472574978941,1.15395902353066
Switzerland,2023-10-21,SARS-N2,167996327.106374,166693246.60961,1.09334008038409,1.03683308019155,1.15663703496786
Switzerland,2023-10-22,SARS-N2,420767881.002008,167996327.106374,1.09496972661572,1.0391715396997,1.15872985392367
Switzerland,2023-10-23,SARS-N2,175944199.219301,175944199.219301,1.09646966083995,1.04126865442873,1.15976298416194
Switzerland,2023-10-24,SARS-N2,166693246.60961,178105991.537686,1.09782928331369,1.04382965937109,1.16083360061459
Switzerland,2023-10-25,SARS-N2,178105991.537686,178105991.537686,1.09903622978281,1.0453170560936,1.16185435315389
Switzerland,2023-10-26,SARS-N2,181646352.363755,175944199.219301,1.10007815508899,1.04676789604923,1.16213447121251
Switzerland,2023-10-27,SARS-N2,228230710.853301,178105991.537686,1.10094247810637,1.04744851679251,1.16242606640839
Switzerland,2023-10-28,SARS-N2,151360585.280353,179904019.940861,1.10161676814018,1.04814061641148,1.16312560853901
Switzerland,2023-10-29,SARS-N2,169584853.996801,180532419.71084,1.10208916826676,1.04898699499532,1.16344599879647
Switzerland,2023-10-30,SARS-N2,180532419.71084,179904019.940861,1.10235014442255,1.04918927918219,1.16273296288218
Switzerland,2023-10-31,SARS-N2,179904019.940861,179904019.940861,1.10238858990258,1.04958673700053,1.16171288599181
Switzerland,2023-11-01,SARS-N2,214998858.141696,180532419.71084,1.10219268330194,1.04969557310853,1.16103058502551
Switzerland,2023-11-02,SARS-N2,158747350.844258,207360196.679632,1.10175035424606,1.04897694524479,1.15991858462915
Switzerland,2023-11-03,SARS-N2,207360196.679632,214998858.141696,1.10104970971726,1.04807800167555,1.15909108456923
Switzerland,2023-11-04,SARS-N2,273566608.509636,223768741.847834,1.1000785013105,1.04695735000963,1.15887051391527
Switzerland,2023-11-05,SARS-N2,223768741.847834,227033762.015204,1.09882658535495,1.04571501345817,1.15777551785061
Switzerland,2023-11-06,SARS-N2,227033762.015204,248838158.003636,1.09729172427838,1.04429771545698,1.15580907228026
Switzerland,2023-11-07,SARS-N2,312124623.322462,273566608.509636,1.09547705440334,1.04291277271636,1.15284009097171
Switzerland,2023-11-08,SARS-N2,248838158.003636,312124623.322462,1.09338650575106,1.04127106777125,1.15013299145384
Switzerland,2023-11-09,SARS-N2,330664758.215263,330664758.215263,1.09102409036652,1.03831681436593,1.14789433769338
Switzerland,2023-11-10,SARS-N2,427125795.969374,390946910.913272,1.08839365587721,1.03554083808116,1.14563311277973
Switzerland,2023-11-11,SARS-N2,425592668.420396,390946910.913272,1.0854988685371,1.03136655083775,1.14308920285512
Switzerland,2023-11-12,SARS-N2,646006925.31834,425592668.420396,1.08234316732938,1.02764972581553,1.13995431511579
Switzerland,2023-11-13,SARS-N2,390946910.913272,425592668.420396,1.0789292771205,1.02404577531918,1.13671111485215
Switzerland,2023-11-14,SARS-N2,302373912.997454,390946910.913272,1.07526099103536,1.02023378035007,1.13287957700449
Switzerland,2023-11-15,SARS-N2,527330643.834909,390946910.913272,1.07134189508431,1.01559687732345,1.12880613232949
Switzerland,2023-11-16,SARS-N2,306452947.939507,390946910.913272,1.06717578053044,1.01117561484086,1.12443543439414
Switzerland,2023-11-17,SARS-N2,386450980.146054,422702637.194923,1.06276640747289,1.00609727913335,1.11978766404147
Switzerland,2023-11-18,SARS-N2,427533684.973429,422702637.194923,1.05811733047474,1.00121557805334,1.11511414195408
Switzerland,2023-11-19,SARS-N2,422702637.194923,391640351.386237,1.05323220473148,0.996258629797008,1.11018269523291
Switzerland,2023-11-20,SARS-N2,431589595.795637,422702637.194923,1.04811935230651,0.992151440133267,1.1047430166837
Switzerland,2023-11-21,SARS-N2,353580930.197997,427533684.973429,1.0427997079845,0.98757211361597,1.09844227973778
Switzerland,2023-11-22,SARS-N2,391640351.386237,431589595.795637,1.0372975246731,0.982813108888003,1.09217071711015
Switzerland,2023-11-23,SARS-N2,531588622.674858,492770069.717012,1.031637248118,0.977573102414561,1.08564780954766
Switzerland,2023-11-24,SARS-N2,492770069.717012,531588622.674858,1.02584292969158,0.971893955942804,1.07915070716731
Switzerland,2023-11-25,SARS-N2,549263556.798644,531588622.674858,1.01993850971904,0.966060957307405,1.0728283644221
Switzerland,2023-11-26,SARS-N2,538251499.789687,538251499.789687,1.01394651403199,0.961009380313746,1.06690417949559
Switzerland,2023-11-27,SARS-N2,696502901.001779,538251499.789687,1.00788453572589,0.956024074075591,1.06008171754201
Switzerland,2023-11-28,SARS-N2,456046172.826259,538251499.789687,1.00176659238602,0.950883873757829,1.05287692690608
Switzerland,2023-11-29,SARS-N2,581427143.057442,456221803.926288,0.995606364692233,0.945678465547661,1.04572205222697
Switzerland,2023-11-30,SARS-N2,456221803.926288,456221803.926288,0.989417484627862,0.940239431059135,1.03891109614915
Switzerland,2023-12-01,SARS-N2,343656450.318266,456221803.926288,0.983213132055136,0.933695802128359,1.03289455287757
Switzerland,2023-12-02,SARS-N2,375395337.098455,522020796.475864,0.977006590871336,0.927220017401491,1.02752677281644
Switzerland,2023-12-03,SARS-N2,522020796.475864,506064483.943809,0.97081027579953,0.920642263711726,1.02205261254367
Switzerland,2023-12-04,SARS-N2,553513561.179719,506064483.943809,0.964636125153749,0.913692920736715,1.01642911831073
Switzerland,2023-12-05,SARS-N2,610832110.49864,506064483.943809,0.958501974517961,0.907486636342121,1.01037869655312
Switzerland,2023-12-06,SARS-N2,506064483.943809,522020796.475864,0.952427179307345,0.901065185326801,1.00504891265115
Switzerland,2023-12-07,SARS-N2,500008067.179469,506064483.943809,0.946430952857703,0.894587054679718,0.999781536804526
Switzerland,2023-12-08,SARS-N2,505237974.719169,506064483.943809,0.940532231023652,0.887751310477536,0.994977634801328
Switzerland,2023-12-09,SARS-N2,614753862.607548,506064483.943809,0.934749631950802,0.880345660532911,0.990443938818764
Switzerland,2023-12-10,SARS-N2,472791755.595701,505237974.719169,0.929104284554721,0.874038878052426,0.985048786365436
Switzerland,2023-12-11,SARS-N2,595110852.071542,505237974.719169,0.923627302378384,0.867963845354498,0.979809492326324
Switzerland,2023-12-12,SARS-N2,578078656.130492,504478488.963282,0.918350408295984,0.862518709311151,0.974998112474145
Switzerland,2023-12-13,SARS-N2,418671405.477463,492679776.06413,0.913304747076629,0.856808239617306,0.969983567787751
Switzerland,2023-12-14,SARS-N2,504478488.963282,492679776.06413,0.908521310752214,0.851030043921875,0.965996345914029
Switzerland,2023-12-15,SARS-N2,447262490.375328,485572594.851859,0.904030799951726,0.846020078475047,0.961737974310586
Switzerland,2023-12-16,SARS-N2,492679776.06413,485572594.851859,0.899863768844904,0.841821621233412,0.957528936794156
Switzerland,2023-12-17,SARS-N2,485572594.851859,485572594.851859,0.896050348265476,0.838178281549963,0.953136152163347
Switzerland,2023-12-18,SARS-N2,469843180.762283,485572594.851859,0.892614852647748,0.834829052776633,0.948804872949199
Switzerland,2023-12-19,SARS-N2,561518044.994748,492679776.06413,0.889562892945459,0.832252918710973,0.944680810639318
Switzerland,2023-12-20,SARS-N2,472963189.372426,534307337.934696,0.886895515186484,0.829936757973905,0.941473379941846
Switzerland,2023-12-21,SARS-N2,534307337.934696,534307337.934696,0.884613547585091,0.828179813771443,0.93896012901301
Switzerland,2023-12-22,SARS-N2,639062393.859646,534307337.934696,0.882717589334435,0.826076545645007,0.93683868487617
Switzerland,2023-12-23,SARS-N2,539620552.995464,483477061.375423,0.881208075917503,0.823991103995016,0.934884242336939
Switzerland,2023-12-24,SARS-N2,483477061.375423,483477061.375423,0.880083288340983,0.82315226524052,0.933391351917302
Switzerland,2023-12-25,SARS-N2,365469566.715043,365469566.715043,0.879332867087495,0.822146224088489,0.932590462457058
Switzerland,2023-12-26,SARS-N2,226338139.476261,320819778.449061,0.878940229428224,0.821880672767187,0.932596118401701
Switzerland,2023-12-27,SARS-N2,320819778.449061,320819778.449061,0.878887654277796,0.821686550739698,0.932801653298356
Switzerland,2023-12-28,SARS-N2,292009700.811699,307801382.825825,0.879157189940472,0.822255588433256,0.933833037657242
Switzerland,2023-12-29,SARS-N2,198225839.832384,292009700.811699,0.879730551238603,0.822391255460768,0.935891372731791
Switzerland,2023-12-30,SARS-N2,361241042.640061,293083472.026926,0.880589265136146,0.822860962838081,0.937007407952925
Switzerland,2023-12-31,SARS-N2,307801382.825825,292009700.811699,0.8817138165537,0.823960550862779,0.938745667712428
Switzerland,2024-01-01,SARS-N2,200297075.383121,225753482.812693,0.883080051448005,0.825538526679678,0.940585939447984
Switzerland,2024-01-02,SARS-N2,293083472.026926,270916341.24209,0.884658674565908,0.827474839816374,0.942160146352083
Switzerland,2024-01-03,SARS-N2,199462879.475671,225753482.812693,0.886419253514461,0.828477188013296,0.943882438916559
Switzerland,2024-01-04,SARS-N2,225753482.812693,200297075.383121,0.888331149618992,0.830237306691682,0.945724507207332
Switzerland,2024-01-05,SARS-N2,270916341.24209,199462879.475671,0.890363419727376,0.832066658570962,0.948391921971742
Switzerland,2024-01-06,SARS-N2,181428743.484907,181428743.484907,0.892484935716851,0.833393891657689,0.951680503317431
Switzerland,2024-01-07,SARS-N2,146566258.095733,160067631.658825,0.894664402318294,0.835015912872185,0.954095599955302
Switzerland,2024-01-08,SARS-N2,160067631.658825,146566258.095733,0.896873402787958,0.837323952741237,0.955941959409354
Switzerland,2024-01-09,SARS-N2,137841709.050534,146566258.095733,0.899096017312391,0.840005917367,0.957778684714705
Switzerland,2024-01-10,SARS-N2,121405819.395382,146566258.095733,0.901319360530357,0.842394024009361,0.959766593181594
Switzerland,2024-01-11,SARS-N2,105125413.988204,137841709.050534,0.903530443288283,0.84483851160992,0.961885658103633
Switzerland,2024-01-12,SARS-N2,153078997.651932,122864184.554454,0.905715881845304,0.846686840775482,0.964425462021007
Switzerland,2024-01-13,SARS-N2,198240180.236117,121405819.395382,0.907862226371576,0.849065133168537,0.966630774926963
Switzerland,2024-01-14,SARS-N2,115642944.807091,115642944.807091,0.90995632245245,0.851750822135659,0.969073509658331
Switzerland,2024-01-15,SARS-N2,122864184.554454,120232225.082201,0.911988827277327,0.853781198297199,0.971790617303809
Switzerland,2024-01-16,SARS-N2,108261594.365336,115642944.807091,0.91395776009991,0.856144533157503,0.973974153069675
Switzerland,2024-01-17,SARS-N2,103475448.9354,115642944.807091,0.915862838908652,0.858444573490896,0.975706468216027
